            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.352826                0           -0.005     -3.46683e+06          3376.72          44939.1
         0.352966                0           -0.005     -3.46239e+06          3628.01          44216.2
         0.353106                0           -0.005     -3.45795e+06          3879.27          43493.5
         0.353246                0           -0.005     -3.45351e+06          4130.56          42770.7
         0.353386                0           -0.005     -3.44907e+06          4381.82            42048
         0.353527                0           -0.005     -3.44463e+06          4633.14          41325.1
         0.353667                0           -0.005     -3.44018e+06          4884.38          40602.4
         0.353807                0           -0.005     -3.43574e+06          5135.68          39879.6
         0.353947                0           -0.005      -3.4313e+06          5386.98          39156.8
         0.354087                0           -0.005     -3.42686e+06          5638.23            38434
         0.354227                0           -0.005     -3.42242e+06          5889.49          37711.3
         0.354367                0           -0.005     -3.41798e+06          6140.79          36988.4
         0.354508                0           -0.005     -3.41354e+06          6392.07          36265.7
         0.354648                0           -0.005      -3.4091e+06           6643.3          35542.9
         0.354788                0           -0.005     -3.40466e+06          6894.62            34820
         0.354928                0           -0.005     -3.40022e+06          7145.88          34097.3
         0.355068                0           -0.005      -3.3954e+06          7354.04          34012.7
         0.355208                0           -0.005     -3.39045e+06          7546.93          34153.6
         0.355348                0           -0.005     -3.38549e+06          7739.79          34294.6
         0.355488                0           -0.005     -3.38054e+06          7932.68          34435.5
         0.355629                0           -0.005     -3.37559e+06          8125.55          34576.4
         0.355769                0           -0.005     -3.37064e+06          8318.45          34717.4
         0.355909                0           -0.005     -3.36612e+06          8368.65          34710.9
         0.356049                0           -0.005     -3.36169e+06          8390.88          34675.5
         0.356189                0           -0.005     -3.35725e+06          8413.08            34640
         0.356329                0           -0.005     -3.35282e+06          8435.28          34604.6
         0.356469                0           -0.005     -3.34839e+06          8457.49          34569.1
          0.35661                0           -0.005     -3.34396e+06           8479.7          34533.7
          0.35675                0           -0.005     -3.33953e+06           8501.9          34498.3
          0.35689                0           -0.005     -3.33509e+06          8524.12          34462.8
          0.35703                0           -0.005     -3.33066e+06          8546.31          34427.4
