            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
         0.365158            0.002                0     -3.21566e+06         -12897.8         -4328.59
         0.365298            0.002                0     -3.21408e+06         -12246.7         -3794.27
         0.365438            0.002                0      -3.2125e+06         -11595.6         -3259.94
         0.365579            0.002                0     -3.21092e+06         -10944.3         -2725.49
         0.365719            0.002                0     -3.20935e+06         -10293.3         -2191.17
         0.365859            0.002                0     -3.20777e+06         -9642.17         -1656.83
         0.365999            0.002                0     -3.20619e+06         -8990.94          -1122.4
         0.366139            0.002                0     -3.20461e+06         -8339.84         -588.063
         0.366279            0.002                0     -3.20303e+06         -7688.75         -53.7261
         0.366419            0.002                0     -3.20145e+06         -7037.67          480.587
          0.36656            0.002                0     -3.19987e+06         -6386.44          1015.04
